employee_id,first_name,last_name,email,hire_date,is_remote,status,hierarchy_level,department_id,job_id,manager_id,location_id
264,Amit,Johnson,amit.johnson@techcorp.fake,10/15/2020,TRUE,Active,Manager,5,7,25,103
265,Susan,Garcia,susan.garcia@techcorp.fake,1/31/2016,TRUE,Active,Manager,5,6,10,104
266,Christopher,Jones,christopher.jones@techcorp.fake,9/3/2016,FALSE,Active,Manager,2,7,20,102
267,Karen,Ramirez,karen.ramirez@techcorp.fake,6/11/2023,FALSE,Active,Manager,2,6,14,103
268,Linda,Jones,linda.jones@techcorp.fake,6/14/2018,FALSE,Active,Manager,7,7,12,105
269,Michael,Moore,michael.moore@techcorp.fake,2/1/2020,TRUE,Leave,Manager,2,7,7,102
270,John,Sanchez,john.sanchez@techcorp.fake,2/8/2017,TRUE,Active,Manager,5,6,20,104
271,Thomas,Martin,thomas.martin@techcorp.fake,11/23/2018,FALSE,Active,Manager,3,6,21,102
272,Amit,Clark,amit.clark@techcorp.fake,2/11/2016,FALSE,Active,Manager,3,6,13,102
273,Barbara,Lopez,barbara.lopez@techcorp.fake,2/20/2023,FALSE,Active,Manager,4,6,25,102
274,Nancy,Miller,nancy.miller@techcorp.fake,2/16/2020,FALSE,Active,Manager,6,7,8,103
275,Nancy,Williams,nancy.williams@techcorp.fake,2/12/2019,TRUE,Active,Manager,6,7,24,101
276,Sandra,Martinez,sandra.martinez@techcorp.fake,5/18/2022,FALSE,Active,IC,2,9,259,101
277,Sofia,Chen,sofia.chen@techcorp.fake,3/19/2021,FALSE,Active,IC,5,9,182,104
278,Sofia,Harris,sofia.harris@techcorp.fake,3/25/2018,TRUE,Active,IC,7,9,227,103
279,Linda,Wang,linda.wang@techcorp.fake,10/15/2016,FALSE,Active,IC,5,10,236,104
280,Anthony,Thomas,anthony.thomas@techcorp.fake,10/11/2021,TRUE,Leave,IC,6,10,223,101
281,Anthony,Johnson,anthony.johnson@techcorp.fake,3/27/2018,TRUE,Leave,IC,2,9,269,101
282,Neha,White,neha.white@techcorp.fake,9/3/2017,TRUE,Active,IC,6,10,274,105
283,Christopher,Martinez,christopher.martinez@techcorp.fake,12/10/2018,TRUE,Active,IC,6,10,76,105
284,Sandra,Perez,sandra.perez@techcorp.fake,5/12/2023,TRUE,Active,IC,2,8,35,102
285,Amit,Sanchez,amit.sanchez@techcorp.fake,4/20/2024,FALSE,Active,IC,4,9,118,105
286,Margaret,Clark,margaret.clark@techcorp.fake,8/15/2021,FALSE,Active,IC,6,9,222,105
287,Amit,Lewis,amit.lewis@techcorp.fake,9/29/2018,FALSE,Terminated,IC,4,10,196,104
288,Robert,Martin,robert.martin@techcorp.fake,2/16/2024,TRUE,Terminated,IC,2,9,154,105
289,Charles,Clark,charles.clark@techcorp.fake,3/8/2024,TRUE,Active,IC,2,9,51,101
290,Patricia,Martin,patricia.martin@techcorp.fake,12/7/2022,FALSE,Active,IC,2,9,269,101
291,Wei,Jackson,wei.jackson@techcorp.fake,12/13/2022,FALSE,Active,IC,5,9,165,104
292,Thomas,Martin,thomas.martin@techcorp.fake,8/17/2015,TRUE,Active,IC,2,8,258,105
293,Margaret,Wang,margaret.wang@techcorp.fake,5/16/2021,FALSE,Active,IC,2,9,259,103
294,Sandra,Johnson,sandra.johnson@techcorp.fake,3/8/2020,FALSE,Active,IC,7,9,183,101
295,Mark,Robinson,mark.robinson@techcorp.fake,8/6/2018,FALSE,Active,IC,5,8,264,105
296,Jennifer,Chen,jennifer.chen@techcorp.fake,12/6/2017,FALSE,Active,IC,6,9,192,104
297,Wei,Perez,wei.perez@techcorp.fake,9/1/2017,TRUE,Terminated,IC,2,10,53,102
298,Carlos,Williams,carlos.williams@techcorp.fake,10/5/2019,FALSE,Active,IC,2,8,166,105
299,Lisa,Garcia,lisa.garcia@techcorp.fake,12/30/2023,TRUE,Active,IC,6,10,91,104
300,Mark,Anderson,mark.anderson@techcorp.fake,1/27/2017,FALSE,Active,IC,2,9,55,101
301,Priya,Clark,priya.clark@techcorp.fake,6/23/2023,TRUE,Active,IC,4,9,273,101
302,Wei,Martinez,wei.martinez@techcorp.fake,11/17/2015,FALSE,Active,IC,7,8,175,105
303,Amit,Rodriguez,amit.rodriguez@techcorp.fake,5/10/2021,TRUE,Active,IC,5,10,182,102
304,Christopher,Singh,christopher.singh@techcorp.fake,7/9/2016,FALSE,Terminated,IC,2,9,258,103
305,Rahul,Sharma,rahul.sharma@techcorp.fake,4/23/2017,FALSE,Active,IC,3,9,252,102
306,Daniel,Garcia,daniel.garcia@techcorp.fake,8/29/2018,FALSE,Active,IC,5,9,172,105
307,Amit,Johnson,amit.johnson@techcorp.fake,10/18/2018,FALSE,Active,IC,7,8,38,104
308,John,Lewis,john.lewis@techcorp.fake,10/29/2016,FALSE,Active,IC,2,10,130,101
309,Sarah,Brown,sarah.brown@techcorp.fake,5/6/2023,FALSE,Active,IC,5,9,65,105
310,Matthew,Smith,matthew.smith@techcorp.fake,8/24/2021,FALSE,Active,IC,3,8,252,102
311,Priya,Jackson,priya.jackson@techcorp.fake,7/21/2022,FALSE,Active,IC,5,10,236,103
312,John,Sanchez,john.sanchez@techcorp.fake,4/26/2020,FALSE,Active,IC,2,9,220,105
313,Marcus,Harris,marcus.harris@techcorp.fake,6/27/2020,FALSE,Active,IC,6,9,122,103
314,Lisa,Martinez,lisa.martinez@techcorp.fake,4/14/2020,FALSE,Active,IC,3,9,218,102
315,Rahul,Anderson,rahul.anderson@techcorp.fake,9/11/2024,FALSE,Active,IC,2,9,242,101
316,Nancy,Perez,nancy.perez@techcorp.fake,1/15/2017,FALSE,Active,IC,3,8,272,102
317,Daniel,Lee,daniel.lee@techcorp.fake,11/5/2016,FALSE,Active,IC,3,9,232,102
318,Mary,Perez,mary.perez@techcorp.fake,12/3/2020,FALSE,Active,IC,6,9,221,105
319,Anthony,Chen,anthony.chen@techcorp.fake,4/6/2022,TRUE,Active,IC,5,8,172,102
320,Mary,Robinson,mary.robinson@techcorp.fake,12/1/2017,FALSE,Active,IC,4,9,113,104
321,Betty,Harris,betty.harris@techcorp.fake,8/23/2021,FALSE,Leave,IC,7,8,125,104
322,Thomas,Ramirez,thomas.ramirez@techcorp.fake,12/22/2023,FALSE,Active,IC,3,9,32,102
323,Marcus,Smith,marcus.smith@techcorp.fake,11/18/2021,FALSE,Active,IC,6,10,40,104
324,Amit,Brown,amit.brown@techcorp.fake,5/16/2021,TRUE,Active,IC,4,8,239,105
325,William,Miller,william.miller@techcorp.fake,9/9/2016,FALSE,Active,IC,5,9,164,105
326,Elena,Rodriguez,elena.rodriguez@techcorp.fake,12/5/2020,FALSE,Leave,IC,5,9,137,101
327,Mark,Jackson,mark.jackson@techcorp.fake,1/22/2024,FALSE,Active,IC,4,9,241,102
328,Betty,Smith,betty.smith@techcorp.fake,6/14/2021,TRUE,Active,IC,5,9,65,105
329,Wei,Martinez,wei.martinez@techcorp.fake,8/28/2024,FALSE,Active,IC,3,10,70,102
330,Matthew,Rodriguez,matthew.rodriguez@techcorp.fake,9/16/2024,FALSE,Active,IC,4,10,113,101
331,Lisa,Sharma,lisa.sharma@techcorp.fake,11/17/2020,TRUE,Active,IC,5,10,253,105
332,Richard,Sharma,richard.sharma@techcorp.fake,4/27/2021,TRUE,Active,IC,5,9,136,105
333,Michael,Garcia,michael.garcia@techcorp.fake,9/19/2017,TRUE,Active,IC,5,9,50,101
334,Li,Taylor,li.taylor@techcorp.fake,8/21/2018,FALSE,Active,IC,3,10,205,102
335,Karen,Martinez,karen.martinez@techcorp.fake,10/9/2018,TRUE,Active,IC,7,8,237,103
336,James,Clark,james.clark@techcorp.fake,10/13/2015,TRUE,Active,IC,5,10,66,103
337,Linda,Wang,linda.wang@techcorp.fake,7/3/2021,FALSE,Active,IC,7,10,49,102
338,Jessica,Lee,jessica.lee@techcorp.fake,9/10/2023,TRUE,Active,IC,2,10,220,102
339,Susan,Harris,susan.harris@techcorp.fake,10/11/2020,TRUE,Active,IC,2,10,259,104
340,Barbara,Ramirez,barbara.ramirez@techcorp.fake,11/17/2016,FALSE,Terminated,IC,6,9,275,105
341,Daniel,Anderson,daniel.anderson@techcorp.fake,7/29/2018,FALSE,Active,IC,4,9,238,105
342,Joseph,Brown,joseph.brown@techcorp.fake,1/4/2019,FALSE,Active,IC,6,9,167,102
343,Margaret,Lewis,margaret.lewis@techcorp.fake,3/18/2024,FALSE,Active,IC,5,8,65,101
344,Neha,Rodriguez,neha.rodriguez@techcorp.fake,1/7/2017,FALSE,Active,IC,5,10,197,103
345,Mary,Clark,mary.clark@techcorp.fake,6/6/2023,FALSE,Active,IC,2,10,185,102
346,Rahul,Sanchez,rahul.sanchez@techcorp.fake,5/10/2022,TRUE,Active,IC,2,10,173,101
347,Daniel,Jackson,daniel.jackson@techcorp.fake,3/3/2023,TRUE,Leave,IC,6,10,223,102
348,Nancy,Ramirez,nancy.ramirez@techcorp.fake,8/30/2023,FALSE,Active,IC,3,8,272,102
349,Matthew,Taylor,matthew.taylor@techcorp.fake,5/12/2020,FALSE,Active,IC,5,9,63,101
350,Nancy,Martin,nancy.martin@techcorp.fake,12/6/2023,FALSE,Active,IC,2,9,207,103
351,Nancy,Thompson,nancy.thompson@techcorp.fake,3/9/2020,FALSE,Active,IC,5,10,90,102
352,Jennifer,Sharma,jennifer.sharma@techcorp.fake,11/28/2021,FALSE,Terminated,IC,4,9,57,101
353,Joseph,Singh,joseph.singh@techcorp.fake,10/22/2024,TRUE,Active,IC,5,8,139,103
354,Carlos,Jones,carlos.jones@techcorp.fake,1/25/2019,TRUE,Active,IC,3,8,218,101
355,Amit,Chen,amit.chen@techcorp.fake,10/1/2020,FALSE,Active,IC,6,10,223,105
356,Linda,Hernandez,linda.hernandez@techcorp.fake,9/2/2022,FALSE,Active,IC,5,9,182,104
357,Robert,Williams,robert.williams@techcorp.fake,4/30/2016,FALSE,Active,IC,2,9,75,104
358,Elena,Singh,elena.singh@techcorp.fake,2/22/2019,TRUE,Active,IC,7,10,115,105
359,Patricia,Hernandez,patricia.hernandez@techcorp.fake,6/24/2020,FALSE,Active,IC,2,9,134,101
360,Jennifer,Thomas,jennifer.thomas@techcorp.fake,10/19/2018,FALSE,Active,IC,5,8,68,104
361,Rahul,Moore,rahul.moore@techcorp.fake,9/19/2023,TRUE,Active,IC,2,9,126,105
362,Sandra,Robinson,sandra.robinson@techcorp.fake,9/22/2021,FALSE,Active,IC,5,10,163,102
363,Wei,Martinez,wei.martinez@techcorp.fake,10/27/2017,FALSE,Active,IC,6,9,122,103
364,Marcus,Moore,marcus.moore@techcorp.fake,11/1/2019,TRUE,Active,IC,3,10,162,103
365,Jessica,Jackson,jessica.jackson@techcorp.fake,10/29/2016,FALSE,Active,IC,2,9,154,105
366,Richard,Gonzalez,richard.gonzalez@techcorp.fake,5/5/2018,TRUE,Active,IC,2,9,225,105
367,Sandra,Williams,sandra.williams@techcorp.fake,4/14/2017,FALSE,Active,IC,5,9,240,102
368,Charles,Martinez,charles.martinez@techcorp.fake,5/25/2017,TRUE,Active,IC,2,9,130,102
369,Thomas,Smith,thomas.smith@techcorp.fake,8/11/2021,FALSE,Active,IC,2,9,195,104
370,Charles,Clark,charles.clark@techcorp.fake,9/28/2017,FALSE,Active,IC,6,10,250,105
371,Margaret,Davis,margaret.davis@techcorp.fake,9/7/2015,FALSE,Active,IC,3,9,214,102
372,Betty,Taylor,betty.taylor@techcorp.fake,4/23/2020,FALSE,Active,IC,2,9,195,104
373,Carlos,Rodriguez,carlos.rodriguez@techcorp.fake,6/7/2019,FALSE,Active,IC,5,9,28,105
374,Betty,Garcia,betty.garcia@techcorp.fake,6/17/2018,FALSE,Active,IC,2,9,107,103
375,Daniel,Harris,daniel.harris@techcorp.fake,8/24/2021,FALSE,Active,IC,2,10,204,103
376,William,Ramirez,william.ramirez@techcorp.fake,5/21/2017,FALSE,Active,IC,4,9,118,102
377,Barbara,Singh,barbara.singh@techcorp.fake,4/14/2017,FALSE,Active,IC,7,8,125,102
378,James,Rodriguez,james.rodriguez@techcorp.fake,9/12/2024,FALSE,Leave,IC,2,10,204,102
379,James,Moore,james.moore@techcorp.fake,9/23/2022,FALSE,Active,IC,5,10,172,103
380,Neha,Lee,neha.lee@techcorp.fake,7/7/2017,FALSE,Active,IC,6,10,235,102
381,Rahul,Johnson,rahul.johnson@techcorp.fake,9/21/2019,FALSE,Active,IC,7,10,181,103
382,Matthew,Anderson,matthew.anderson@techcorp.fake,11/7/2021,TRUE,Active,IC,3,8,97,102
383,Marcus,Ramirez,marcus.ramirez@techcorp.fake,8/10/2021,TRUE,Active,IC,2,9,154,102
384,James,Moore,james.moore@techcorp.fake,8/6/2018,TRUE,Active,IC,3,10,29,105
385,Jessica,Chen,jessica.chen@techcorp.fake,3/12/2020,FALSE,Active,IC,7,9,81,105
386,Elena,Perez,elena.perez@techcorp.fake,2/7/2016,FALSE,Active,IC,3,9,260,102
387,Robert,Hernandez,robert.hernandez@techcorp.fake,10/6/2020,FALSE,Terminated,IC,7,10,73,104
388,Nancy,Gonzalez,nancy.gonzalez@techcorp.fake,1/12/2022,FALSE,Active,IC,7,9,115,103
389,Mark,Brown,mark.brown@techcorp.fake,8/20/2018,FALSE,Active,IC,7,9,73,104
390,John,Perez,john.perez@techcorp.fake,2/12/2018,FALSE,Active,IC,2,10,34,102
391,Barbara,Miller,barbara.miller@techcorp.fake,7/29/2015,TRUE,Active,IC,7,10,84,103
392,Betty,White,betty.white@techcorp.fake,11/30/2017,TRUE,Leave,IC,2,9,35,102
393,Jessica,Brown,jessica.brown@techcorp.fake,3/26/2017,FALSE,Active,IC,4,10,159,103
394,Carlos,Ramirez,carlos.ramirez@techcorp.fake,1/29/2021,FALSE,Leave,IC,5,10,66,102
395,Nancy,Anderson,nancy.anderson@techcorp.fake,8/22/2015,FALSE,Active,IC,2,10,170,102
396,Mark,Smith,mark.smith@techcorp.fake,3/3/2017,TRUE,Active,IC,5,9,184,104
397,Susan,Williams,susan.williams@techcorp.fake,3/22/2020,FALSE,Active,IC,3,9,260,102
398,Margaret,Wilson,margaret.wilson@techcorp.fake,6/2/2019,TRUE,Active,IC,4,9,159,102
399,Robert,Smith,robert.smith@techcorp.fake,10/11/2022,TRUE,Active,IC,5,8,270,101
400,Sandra,Lee,sandra.lee@techcorp.fake,7/6/2024,TRUE,Leave,IC,6,10,85,101
401,Robert,Lewis,robert.lewis@techcorp.fake,7/8/2023,TRUE,Active,IC,3,9,146,105
402,Barbara,Jones,barbara.jones@techcorp.fake,12/6/2020,TRUE,Active,IC,7,8,201,102
403,Jessica,Martinez,jessica.martinez@techcorp.fake,12/1/2015,TRUE,Active,IC,2,10,31,104
404,Betty,Ramirez,betty.ramirez@techcorp.fake,9/21/2018,FALSE,Active,IC,5,9,65,101
405,Betty,Lee,betty.lee@techcorp.fake,6/28/2019,TRUE,Active,IC,5,8,149,104
406,Christopher,Miller,christopher.miller@techcorp.fake,1/2/2018,TRUE,Active,IC,4,10,142,102
407,Elena,Williams,elena.williams@techcorp.fake,4/29/2018,TRUE,Active,IC,5,9,63,105
408,Li,Martin,li.martin@techcorp.fake,11/20/2015,FALSE,Active,IC,4,9,213,101
409,Amit,Jackson,amit.jackson@techcorp.fake,5/17/2023,TRUE,Active,IC,6,9,274,105
410,Sandra,Wang,sandra.wang@techcorp.fake,10/24/2023,FALSE,Active,IC,2,9,72,104
411,Carlos,Brown,carlos.brown@techcorp.fake,11/26/2019,FALSE,Active,IC,7,10,81,103
412,Daniel,Jones,daniel.jones@techcorp.fake,10/11/2015,TRUE,Active,IC,5,9,137,104
413,Elizabeth,Smith,elizabeth.smith@techcorp.fake,8/1/2015,FALSE,Active,IC,5,9,136,103
414,Robert,Brown,robert.brown@techcorp.fake,7/17/2019,TRUE,Active,IC,7,9,81,105
415,Li,Lopez,li.lopez@techcorp.fake,10/8/2019,FALSE,Active,IC,3,9,218,102
416,Neha,Clark,neha.clark@techcorp.fake,7/17/2017,FALSE,Active,IC,7,9,73,102
417,Priya,Thompson,priya.thompson@techcorp.fake,1/21/2017,TRUE,Active,IC,2,9,52,105
418,Elizabeth,Harris,elizabeth.harris@techcorp.fake,11/18/2018,TRUE,Active,IC,5,10,184,105
419,Charles,Lee,charles.lee@techcorp.fake,7/14/2021,FALSE,Active,IC,5,9,202,105
420,Rahul,White,rahul.white@techcorp.fake,12/27/2019,FALSE,Active,IC,6,10,153,104
421,James,Harris,james.harris@techcorp.fake,11/11/2017,TRUE,Terminated,IC,5,8,182,102
422,Robert,Sharma,robert.sharma@techcorp.fake,11/30/2019,FALSE,Active,IC,5,10,88,105
423,Patricia,Sharma,patricia.sharma@techcorp.fake,3/7/2020,FALSE,Active,IC,7,8,38,103
424,Jessica,Jones,jessica.jones@techcorp.fake,4/15/2015,FALSE,Active,IC,5,10,200,103
425,Lisa,Thomas,lisa.thomas@techcorp.fake,1/29/2019,TRUE,Active,IC,5,9,200,101
426,Jessica,Singh,jessica.singh@techcorp.fake,1/22/2019,FALSE,Active,IC,5,9,249,102
427,Mary,Lee,mary.lee@techcorp.fake,12/26/2018,FALSE,Leave,IC,3,9,187,102
428,Margaret,Rodriguez,margaret.rodriguez@techcorp.fake,2/8/2017,TRUE,Active,IC,6,9,221,105
429,Rahul,Garcia,rahul.garcia@techcorp.fake,7/26/2022,FALSE,Active,IC,3,8,252,102
430,Anthony,Wang,anthony.wang@techcorp.fake,9/11/2022,FALSE,Active,IC,5,9,58,101
431,Karen,Perez,karen.perez@techcorp.fake,5/13/2020,FALSE,Active,IC,7,9,73,103
432,Lisa,Jones,lisa.jones@techcorp.fake,7/20/2020,TRUE,Active,IC,2,10,106,101
433,Barbara,Thompson,barbara.thompson@techcorp.fake,1/6/2024,FALSE,Active,IC,2,9,30,104
434,Wei,Taylor,wei.taylor@techcorp.fake,1/14/2016,FALSE,Terminated,IC,7,9,227,104
435,Amit,Lopez,amit.lopez@techcorp.fake,1/7/2024,FALSE,Active,IC,3,9,146,102
436,Amit,Thompson,amit.thompson@techcorp.fake,2/12/2024,TRUE,Active,IC,2,9,243,102
437,Carlos,Thomas,carlos.thomas@techcorp.fake,12/13/2016,FALSE,Terminated,IC,4,9,213,104
438,Barbara,Williams,barbara.williams@techcorp.fake,5/31/2024,FALSE,Active,IC,5,8,47,101
439,John,Robinson,john.robinson@techcorp.fake,10/4/2018,TRUE,Active,IC,5,8,102,104
440,James,Perez,james.perez@techcorp.fake,8/13/2015,FALSE,Active,IC,4,10,213,102
441,Amit,Rodriguez,amit.rodriguez@techcorp.fake,10/4/2019,FALSE,Active,IC,5,9,197,104
442,Marcus,Lewis,marcus.lewis@techcorp.fake,1/7/2017,TRUE,Active,IC,2,10,169,103
443,Elizabeth,Thompson,elizabeth.thompson@techcorp.fake,8/24/2015,FALSE,Active,IC,3,10,232,102
444,Mark,Gonzalez,mark.gonzalez@techcorp.fake,7/2/2015,FALSE,Active,IC,3,9,229,102
445,Richard,Sharma,richard.sharma@techcorp.fake,12/12/2016,TRUE,Active,IC,5,10,149,101
446,Barbara,Thompson,barbara.thompson@techcorp.fake,3/7/2020,TRUE,Active,IC,3,8,205,101
447,Priya,Taylor,priya.taylor@techcorp.fake,10/27/2021,TRUE,Active,IC,5,10,47,105
448,Mary,Lee,mary.lee@techcorp.fake,3/3/2020,TRUE,Active,IC,3,8,98,105
449,Wei,Johnson,wei.johnson@techcorp.fake,9/14/2016,FALSE,Active,IC,4,10,60,104
450,Daniel,Garcia,daniel.garcia@techcorp.fake,6/5/2023,TRUE,Active,IC,2,10,258,102
451,Thomas,Moore,thomas.moore@techcorp.fake,6/13/2018,FALSE,Active,IC,2,9,123,105
452,Betty,Robinson,betty.robinson@techcorp.fake,2/24/2018,FALSE,Active,IC,4,9,245,104
453,Linda,Perez,linda.perez@techcorp.fake,9/11/2023,TRUE,Active,IC,2,10,188,102
454,Mark,Singh,mark.singh@techcorp.fake,1/18/2017,FALSE,Active,IC,3,10,146,102
455,Betty,Robinson,betty.robinson@techcorp.fake,9/21/2024,FALSE,Active,IC,3,9,87,102
456,Elizabeth,Taylor,elizabeth.taylor@techcorp.fake,1/11/2021,FALSE,Active,IC,6,9,167,102
457,Betty,Sharma,betty.sharma@techcorp.fake,4/23/2021,TRUE,Active,IC,2,9,111,105
458,Neha,Wilson,neha.wilson@techcorp.fake,4/1/2021,TRUE,Active,IC,2,9,54,101
459,Michael,Martinez,michael.martinez@techcorp.fake,12/22/2021,FALSE,Active,IC,4,10,118,103
460,Patricia,Chen,patricia.chen@techcorp.fake,5/25/2021,FALSE,Active,IC,5,9,94,101
461,David,Rodriguez,david.rodriguez@techcorp.fake,5/24/2016,FALSE,Active,IC,2,10,123,104
462,Mark,Ramirez,mark.ramirez@techcorp.fake,4/25/2019,FALSE,Active,IC,5,9,150,105
463,Li,Hernandez,li.hernandez@techcorp.fake,12/29/2019,TRUE,Active,IC,3,9,71,105
464,Matthew,Wilson,matthew.wilson@techcorp.fake,7/19/2022,FALSE,Active,IC,5,10,156,105
465,Christopher,Jackson,christopher.jackson@techcorp.fake,2/23/2017,TRUE,Active,IC,3,10,146,104
466,Li,Anderson,li.anderson@techcorp.fake,1/20/2023,TRUE,Terminated,IC,5,9,270,104
467,Elizabeth,Ramirez,elizabeth.ramirez@techcorp.fake,9/24/2022,FALSE,Active,IC,4,10,216,104
468,Carlos,White,carlos.white@techcorp.fake,6/3/2021,TRUE,Active,IC,7,10,73,104
469,William,Davis,william.davis@techcorp.fake,5/17/2015,FALSE,Terminated,IC,7,9,73,101
470,Lisa,Rodriguez,lisa.rodriguez@techcorp.fake,8/20/2021,FALSE,Active,IC,2,8,244,103
471,Wei,Singh,wei.singh@techcorp.fake,11/4/2020,TRUE,Leave,IC,7,10,246,102
472,Wei,Singh,wei.singh@techcorp.fake,7/22/2024,FALSE,Active,IC,2,10,208,105
473,Li,Jackson,li.jackson@techcorp.fake,11/13/2019,FALSE,Active,IC,6,9,160,103
474,Sarah,Williams,sarah.williams@techcorp.fake,5/7/2018,FALSE,Active,IC,6,9,217,103
475,Elena,Martinez,elena.martinez@techcorp.fake,9/4/2024,TRUE,Terminated,IC,6,10,91,102
476,Rahul,Smith,rahul.smith@techcorp.fake,10/20/2021,TRUE,Active,IC,3,10,33,103
477,Lisa,Lewis,lisa.lewis@techcorp.fake,8/26/2018,FALSE,Active,IC,5,10,248,102
478,Daniel,Chen,daniel.chen@techcorp.fake,11/13/2019,TRUE,Active,IC,7,9,73,103
479,Rahul,Gonzalez,rahul.gonzalez@techcorp.fake,7/28/2018,TRUE,Active,IC,3,8,158,103
480,Carlos,Smith,carlos.smith@techcorp.fake,4/17/2024,FALSE,Active,IC,7,9,115,104
481,Barbara,Chen,barbara.chen@techcorp.fake,2/2/2017,TRUE,Active,IC,3,8,261,102
482,Richard,Lewis,richard.lewis@techcorp.fake,12/2/2016,FALSE,Terminated,IC,3,9,116,102
483,Daniel,Gonzalez,daniel.gonzalez@techcorp.fake,3/9/2023,TRUE,Active,IC,7,10,215,101
484,Matthew,Lewis,matthew.lewis@techcorp.fake,6/1/2015,FALSE,Active,IC,2,9,62,102
485,Wei,White,wei.white@techcorp.fake,8/18/2018,FALSE,Active,IC,4,10,216,105
486,Sandra,Sanchez,sandra.sanchez@techcorp.fake,7/25/2018,TRUE,Leave,IC,2,9,78,103
487,Thomas,Taylor,thomas.taylor@techcorp.fake,9/8/2019,TRUE,Terminated,IC,3,9,261,104
488,Karen,Miller,karen.miller@techcorp.fake,10/28/2017,FALSE,Active,IC,6,9,223,103
489,Matthew,Gonzalez,matthew.gonzalez@techcorp.fake,3/17/2017,FALSE,Active,IC,5,9,65,101
490,Nancy,Jones,nancy.jones@techcorp.fake,8/23/2015,FALSE,Active,IC,2,9,152,104
491,Richard,Sanchez,richard.sanchez@techcorp.fake,6/15/2022,TRUE,Active,IC,4,9,161,104
492,Charles,Williams,charles.williams@techcorp.fake,7/14/2016,TRUE,Active,IC,5,10,249,103
493,Li,Miller,li.miller@techcorp.fake,8/18/2018,FALSE,Active,IC,6,8,101,103
494,Barbara,Smith,barbara.smith@techcorp.fake,2/7/2015,FALSE,Active,IC,2,9,121,104
495,Charles,Taylor,charles.taylor@techcorp.fake,3/5/2018,FALSE,Active,IC,7,9,181,104
496,Barbara,Harris,barbara.harris@techcorp.fake,11/9/2022,FALSE,Active,IC,2,9,185,104
497,William,Williams,william.williams@techcorp.fake,2/25/2016,FALSE,Active,IC,5,9,211,101
498,Michael,Anderson,michael.anderson@techcorp.fake,5/27/2018,FALSE,Active,IC,4,9,257,101
499,Margaret,Lewis,margaret.lewis@techcorp.fake,12/14/2015,TRUE,Active,IC,2,10,42,105
500,Susan,Sharma,susan.sharma@techcorp.fake,1/6/2020,FALSE,Leave,IC,5,8,68,103
501,Priya,Sanchez,priya.sanchez@techcorp.fake,4/19/2019,FALSE,Active,IC,6,9,44,105
502,Charles,Thomas,charles.thomas@techcorp.fake,8/17/2023,TRUE,Active,IC,5,10,94,101
503,Jessica,Harris,jessica.harris@techcorp.fake,8/27/2022,FALSE,Active,IC,7,9,81,103
504,Robert,Ramirez,robert.ramirez@techcorp.fake,4/2/2020,FALSE,Active,IC,3,10,260,102
505,Wei,Rodriguez,wei.rodriguez@techcorp.fake,5/9/2021,FALSE,Active,IC,7,9,82,101
506,Barbara,Smith,barbara.smith@techcorp.fake,11/7/2023,FALSE,Active,IC,7,10,82,101
507,Matthew,Lewis,matthew.lewis@techcorp.fake,3/16/2020,FALSE,Active,IC,4,9,186,102
508,Christopher,Perez,christopher.perez@techcorp.fake,6/13/2021,TRUE,Active,IC,2,9,207,104
509,Li,Thomas,li.thomas@techcorp.fake,10/29/2018,FALSE,Active,IC,3,10,214,102
510,Daniel,Miller,daniel.miller@techcorp.fake,4/12/2023,FALSE,Active,IC,3,9,252,102
511,Jessica,Wilson,jessica.wilson@techcorp.fake,8/12/2022,FALSE,Active,IC,5,9,95,103
512,Elena,Lewis,elena.lewis@techcorp.fake,6/8/2023,TRUE,Active,IC,2,9,75,105
513,Elena,Jackson,elena.jackson@techcorp.fake,12/30/2019,TRUE,Active,IC,5,10,137,103
514,Susan,Jackson,susan.jackson@techcorp.fake,10/27/2021,FALSE,Active,IC,3,9,157,102
515,Priya,Johnson,priya.johnson@techcorp.fake,9/20/2023,FALSE,Active,IC,5,10,80,102
516,Robert,Anderson,robert.anderson@techcorp.fake,5/13/2018,FALSE,Active,IC,4,9,57,101
517,Wei,Williams,wei.williams@techcorp.fake,2/9/2016,FALSE,Active,IC,2,8,247,102
518,Daniel,Hernandez,daniel.hernandez@techcorp.fake,9/18/2019,FALSE,Active,IC,3,9,272,102
519,Mark,Robinson,mark.robinson@techcorp.fake,12/10/2022,FALSE,Active,IC,5,10,139,105
520,David,Moore,david.moore@techcorp.fake,5/5/2018,FALSE,Active,IC,6,9,160,103
521,Sarah,Johnson,sarah.johnson@techcorp.fake,9/26/2022,FALSE,Active,IC,4,9,238,101
522,Barbara,Sharma,barbara.sharma@techcorp.fake,4/25/2015,FALSE,Active,IC,6,9,160,101
523,William,Davis,william.davis@techcorp.fake,9/28/2023,FALSE,Active,IC,2,9,51,103
524,Elizabeth,Perez,elizabeth.perez@techcorp.fake,8/4/2019,FALSE,Leave,IC,7,9,227,101
